FIPS,City,Year,Population,Primary.Point,Date,MSA,microMSA
1913215,Chillicothe,July 01 2005,86,POINT (-92.5303282 41.0860115),7/1/05,,
1902080,Andover,July 01 2002,86,POINT (-90.2529846 41.9799233),7/1/02,,
1971040,Scarville,July 01 2009,86,POINT (-93.6165718 43.4709669),7/1/09,,
1934770,Hartwick,April 01 2010,86,POINT (-92.3453557 41.7861465),4/1/10,,
1939135,Jackson Junction,July 01 1993,86,POINT (-92.0462156 43.1013241),7/1/93,,
1974685,Spring Hill,April 01 1990,86,POINT (-93.6498879 41.4121875),4/1/90,,
1954165,Morrison,July 01 2007,86,POINT (-92.6732838 42.3429631),7/1/07,,
1931845,Graf,July 01 1998,86,POINT (-90.8732325 42.4938574),7/1/98,,
1939135,Jackson Junction,July 01 1994,86,POINT (-92.0462156 43.1013241),7/1/94,,
1987420,Yorktown,July 01 2017,86,POINT (-95.1543964 40.7353688),7/1/17,,
1902620,Aredale,July 01 2002,86,POINT (-93.0053681 42.8331955),7/1/02,,
1979095,Truesdale,July 01 2007,86,POINT (-95.1834071 42.7292568),7/1/07,,
1917985,Cylinder,July 01 2013,86,POINT (-94.5511492 43.089664),7/1/13,,
1932295,Grant,July 01 2015,85,POINT (-94.9850119 41.1427142),7/1/15,,
1954165,Morrison,July 01 2008,85,POINT (-92.6732838 42.3429631),7/1/08,,
1984835,Westwood,July 01 1997,85,POINT (-91.6266238 40.9647732),7/1/97,,
1987420,Yorktown,April 01 2010,85,POINT (-95.1543964 40.7353688),4/1/10,,
1900235,Ackworth,April 01 2000,85,POINT (-93.4747827 41.3663016),4/1/00,,
1954030,Morley,July 01 1995,85,POINT (-91.245872 42.006028),7/1/95,,
1932295,Grant,July 01 2016,85,POINT (-94.9850119 41.1427142),7/1/16,,
1965550,Randalia,July 01 1997,85,POINT (-91.8864465 42.8635957),7/1/97,,
1954165,Morrison,July 01 2009,85,POINT (-92.6732838 42.3429631),7/1/09,,
1976665,Swan,July 01 2008,85,POINT (-93.3095681 41.4674984),7/1/08,,
1917985,Cylinder,July 01 2014,85,POINT (-94.5511492 43.089664),7/1/14,,
1965730,Rathbun,July 01 2007,85,POINT (-92.8871405 40.8016943),7/1/07,,
1932295,Grant,July 01 2017,85,POINT (-94.9850119 41.1427142),7/1/17,,
1954030,Morley,April 01 1990,85,POINT (-91.245872 42.006028),4/1/90,,
1939135,Jackson Junction,July 01 1996,85,POINT (-92.0462156 43.1013241),7/1/96,,
1955515,Nemaha,April 01 2010,85,POINT (-95.0888605 42.5149523),4/1/10,,
1929685,Garber,July 01 2019,85,POINT (-91.2618173 42.744429),7/1/19,,
1974460,Spragueville,July 01 2007,85,POINT (-90.4320591 42.0717247),7/1/07,,
1976665,Swan,July 01 2007,85,POINT (-93.3095681 41.4674984),7/1/07,,
1975945,Struble,July 01 2001,85,POINT (-96.1945847 42.8944666),7/1/01,,
1979410,Udell,July 01 1998,85,POINT (-92.7426983 40.7801811),7/1/98,,
1975945,Struble,April 01 2000,85,POINT (-96.1945847 42.8944666),4/1/00,,
1908065,Bradgate,July 01 2013,85,POINT (-94.4196235 42.8028773),7/1/13,,
1917985,Cylinder,July 01 2016,85,POINT (-94.5511492 43.089664),7/1/16,,
1965730,Rathbun,July 01 2017,85,POINT (-92.8871405 40.8016943),7/1/17,,
1908065,Bradgate,July 01 2012,85,POINT (-94.4196235 42.8028773),7/1/12,,
1987690,Zwingle,July 01 1992,85,POINT (-90.6874539 42.2971718),7/1/92,,
1945840,Littleport,July 01 1993,85,POINT (-96.0274587 41.8082038),7/1/93,,
1963840,Plover,July 01 2007,85,POINT (-94.6222266 42.876712),7/1/07,,
1902620,Aredale,July 01 2003,85,POINT (-93.0053681 42.8331955),7/1/03,,
1972075,Sharpsburg,July 01 2019,85,POINT (-94.640482 40.802969),7/1/19,,
1987690,Zwingle,July 01 1993,85,POINT (-90.6874539 42.2971718),7/1/93,,
1979410,Udell,July 01 1997,85,POINT (-92.7426983 40.7801811),7/1/97,,
1932970,Greenville,July 01 1992,85,POINT (-95.1461167 43.0169781),7/1/92,,
1934770,Hartwick,July 01 2012,85,POINT (-92.3453557 41.7861465),7/1/12,,
1984835,Westwood,July 01 1998,85,POINT (-91.6266238 40.9647732),7/1/98,,
1932970,Greenville,July 01 2007,85,POINT (-95.1461167 43.0169781),7/1/07,,
1933240,Gruver,July 01 2017,85,POINT (-94.703558 43.3931285),7/1/17,,
1984835,Westwood,July 01 1994,85,POINT (-91.6266238 40.9647732),7/1/94,,
1902080,Andover,July 01 2007,85,POINT (-90.2529846 41.9799233),7/1/07,,
1965730,Rathbun,July 01 2008,84,POINT (-92.8871405 40.8016943),7/1/08,,
1977835,Thornburg,April 01 2000,84,POINT (-92.3327614 41.4553947),4/1/00,,
1932970,Greenville,July 01 1991,84,POINT (-95.1461167 43.0169781),7/1/91,,
1932970,Greenville,July 01 2008,84,POINT (-95.1461167 43.0169781),7/1/08,,
1945840,Littleport,July 01 1995,84,POINT (-96.0274587 41.8082038),7/1/95,,
1908065,Bradgate,July 01 2014,84,POINT (-94.4196235 42.8028773),7/1/14,,
1940890,Keomah Village,April 01 2010,84,POINT (-92.5367656 41.2885469),4/1/10,,
1974460,Spragueville,July 01 2008,84,POINT (-90.4320591 42.0717247),7/1/08,,
1955515,Nemaha,July 01 2011,84,POINT (-95.0888605 42.5149523),7/1/11,,
1975945,Struble,July 01 2002,84,POINT (-96.1945847 42.8944666),7/1/02,,
1933240,Gruver,July 01 2018,84,POINT (-94.703558 43.3931285),7/1/18,,
1954030,Morley,July 01 1994,84,POINT (-91.245872 42.006028),7/1/94,,
1932970,Greenville,July 01 2009,84,POINT (-95.1461167 43.0169781),7/1/09,,
1932970,Greenville,April 01 1990,84,POINT (-95.1461167 43.0169781),4/1/90,,
1965550,Randalia,April 01 2000,84,POINT (-91.8864465 42.8635957),4/1/00,,
1913215,Chillicothe,July 01 2007,84,POINT (-92.5303282 41.0860115),7/1/07,,
1965550,Randalia,July 01 1998,84,POINT (-91.8864465 42.8635957),7/1/98,,
1934770,Hartwick,July 01 2014,84,POINT (-92.3453557 41.7861465),7/1/14,,
1913215,Chillicothe,July 01 2008,84,POINT (-92.5303282 41.0860115),7/1/08,,
1939135,Jackson Junction,July 01 1999,84,POINT (-92.0462156 43.1013241),7/1/99,,
1939135,Jackson Junction,July 01 1997,84,POINT (-92.0462156 43.1013241),7/1/97,,
1954030,Morley,July 01 1993,84,POINT (-91.245872 42.006028),7/1/93,,
1984835,Westwood,July 01 1999,84,POINT (-91.6266238 40.9647732),7/1/99,,
1945840,Littleport,July 01 1992,84,POINT (-96.0274587 41.8082038),7/1/92,,
1934770,Hartwick,July 01 2013,84,POINT (-92.3453557 41.7861465),7/1/13,,
1902080,Andover,July 01 2008,84,POINT (-90.2529846 41.9799233),7/1/08,,
1902080,Andover,July 01 2009,84,POINT (-90.2529846 41.9799233),7/1/09,,
1932295,Grant,July 01 2018,84,POINT (-94.9850119 41.1427142),7/1/18,,
1965730,Rathbun,July 01 1997,84,POINT (-92.8871405 40.8016943),7/1/97,,
1955515,Nemaha,July 01 2012,84,POINT (-95.0888605 42.5149523),7/1/12,,
1975945,Struble,July 01 2004,84,POINT (-96.1945847 42.8944666),7/1/04,,
1939135,Jackson Junction,July 01 1998,84,POINT (-92.0462156 43.1013241),7/1/98,,
1965730,Rathbun,July 01 1998,84,POINT (-92.8871405 40.8016943),7/1/98,,
1945840,Littleport,July 01 1994,84,POINT (-96.0274587 41.8082038),7/1/94,,
1976665,Swan,July 01 2009,84,POINT (-93.3095681 41.4674984),7/1/09,,
1975945,Struble,July 01 2003,84,POINT (-96.1945847 42.8944666),7/1/03,,
1954030,Morley,July 01 1992,84,POINT (-91.245872 42.006028),7/1/92,,
1918345,Dana,April 01 2000,84,POINT (-94.238368 42.1070968),4/1/00,,
1916950,Craig,NA,83.91200032,NA,7/1/20,,
1975945,Struble,NA,83.38225815,NA,7/1/20,,
1950385,Matlock,July 01 2004,83,POINT (-95.9345034 43.2443282),7/1/04,,
1908065,Bradgate,July 01 2016,83,POINT (-94.4196235 42.8028773),7/1/16,,
1934770,Hartwick,April 01 2000,83,POINT (-92.3453557 41.7861465),4/1/00,,
1934365,Hansell,April 01 1990,83,POINT (-93.104094 42.7577502),4/1/90,,
1979410,Udell,July 01 1996,83,POINT (-92.7426983 40.7801811),7/1/96,,
1917985,Cylinder,July 01 2017,83,POINT (-94.5511492 43.089664),7/1/17,,
1979095,Truesdale,July 01 2013,83,POINT (-95.1834071 42.7292568),7/1/13,,
1980535,Varina,July 01 2004,83,POINT (-94.8976674 42.6581176),7/1/04,,
1955515,Nemaha,July 01 2013,83,POINT (-95.0888605 42.5149523),7/1/13,,
1918345,Dana,July 01 2001,83,POINT (-94.238368 42.1070968),7/1/01,,
1932565,Gray,April 01 1990,83,POINT (-94.985948 41.8418311),4/1/90,,
1987690,Zwingle,July 01 1991,83,POINT (-90.6874539 42.2971718),7/1/91,,
1934770,Hartwick,July 01 2001,83,POINT (-92.3453557 41.7861465),7/1/01,,
1950385,Matlock,April 01 2000,83,POINT (-95.9345034 43.2443282),4/1/00,,
1965505,Ralston,July 01 2003,83,POINT (-94.6293007 42.0417738),7/1/03,,
1900235,Ackworth,April 01 2010,83,POINT (-93.4747827 41.3663016),4/1/10,,
1945840,Littleport,July 01 1996,83,POINT (-96.0274587 41.8082038),7/1/96,,
1908065,Bradgate,July 01 2015,83,POINT (-94.4196235 42.8028773),7/1/15,,
1902620,Aredale,July 01 2004,83,POINT (-93.0053681 42.8331955),7/1/04,,
1908065,Bradgate,July 01 2019,83,POINT (-94.4196235 42.8028773),7/1/19,,
1950385,Matlock,July 01 2003,83,POINT (-95.9345034 43.2443282),7/1/03,,
1954030,Morley,July 01 1997,83,POINT (-91.245872 42.006028),7/1/97,,
1975945,Struble,July 01 2005,83,POINT (-96.1945847 42.8944666),7/1/05,,
1974460,Spragueville,July 01 2009,83,POINT (-90.4320591 42.0717247),7/1/09,,
1931845,Graf,July 01 2016,83,POINT (-90.8732325 42.4938574),7/1/16,,
1933240,Gruver,July 01 2019,83,POINT (-94.703558 43.3931285),7/1/19,,
1908065,Bradgate,July 01 2018,83,POINT (-94.4196235 42.8028773),7/1/18,,
1932970,Greenville,July 01 1999,83,POINT (-95.1461167 43.0169781),7/1/99,,
1932295,Grant,July 01 2019,83,POINT (-94.9850119 41.1427142),7/1/19,,
1950385,Matlock,July 01 2002,83,POINT (-95.9345034 43.2443282),7/1/02,,
1912945,Chatsworth,July 01 2009,83,POINT (-96.5144511 42.9163167),7/1/09,,
1955515,Nemaha,July 01 2014,83,POINT (-95.0888605 42.5149523),7/1/14,,
1954030,Morley,July 01 1996,83,POINT (-91.245872 42.006028),7/1/96,,
1902620,Aredale,July 01 2005,83,POINT (-93.0053681 42.8331955),7/1/05,,
1965730,Rathbun,July 01 1999,83,POINT (-92.8871405 40.8016943),7/1/99,,
1913215,Chillicothe,July 01 2009,83,POINT (-92.5303282 41.0860115),7/1/09,,
1965730,Rathbun,July 01 2009,83,POINT (-92.8871405 40.8016943),7/1/09,,
1963840,Plover,July 01 2008,83,POINT (-94.6222266 42.876712),7/1/08,,
1950385,Matlock,July 01 2001,83,POINT (-95.9345034 43.2443282),7/1/01,,
1950385,Matlock,July 01 2005,83,POINT (-95.9345034 43.2443282),7/1/05,,
1918345,Dana,July 01 2002,82,POINT (-94.238368 42.1070968),7/1/02,,
1938055,Imogene,July 01 1992,82,POINT (-95.427529 40.8790395),7/1/92,,
1979095,Truesdale,July 01 2012,82,POINT (-95.1834071 42.7292568),7/1/12,,
1932565,Gray,April 01 2000,82,POINT (-94.985948 41.8418311),4/1/00,,
1984835,Westwood,July 01 1991,82,POINT (-91.6266238 40.9647732),7/1/91,,
1965505,Ralston,July 01 2004,82,POINT (-94.6293007 42.0417738),7/1/04,,
1984835,Westwood,July 01 1993,82,POINT (-91.6266238 40.9647732),7/1/93,,
1932970,Greenville,July 01 1994,82,POINT (-95.1461167 43.0169781),7/1/94,,
1912945,Chatsworth,July 01 2013,82,POINT (-96.5144511 42.9163167),7/1/13,,
1950385,Matlock,July 01 2008,82,POINT (-95.9345034 43.2443282),7/1/08,,
1938055,Imogene,July 01 1991,82,POINT (-95.427529 40.8790395),7/1/91,,
1934770,Hartwick,July 01 2003,82,POINT (-92.3453557 41.7861465),7/1/03,,
1902620,Aredale,July 01 2007,82,POINT (-93.0053681 42.8331955),7/1/07,,
1917985,Cylinder,July 01 2018,82,POINT (-94.5511492 43.089664),7/1/18,,
1984835,Westwood,July 01 1992,82,POINT (-91.6266238 40.9647732),7/1/92,,
1966000,Redding,April 01 2010,82,POINT (-94.3862876 40.6068297),4/1/10,,
1965550,Randalia,July 01 2001,82,POINT (-91.8864465 42.8635957),7/1/01,,
1950385,Matlock,July 01 2007,82,POINT (-95.9345034 43.2443282),7/1/07,,
1917985,Cylinder,July 01 2019,82,POINT (-94.5511492 43.089664),7/1/19,,
1932565,Gray,July 01 1991,82,POINT (-94.985948 41.8418311),7/1/91,,
1934770,Hartwick,July 01 2002,82,POINT (-92.3453557 41.7861465),7/1/02,,
1912945,Chatsworth,July 01 2012,82,POINT (-96.5144511 42.9163167),7/1/12,,
1918345,Dana,July 01 2004,82,POINT (-94.238368 42.1070968),7/1/04,,
1924825,Elkport,April 01 1990,82,POINT (-91.2749402 42.7415739),4/1/90,,
1955515,Nemaha,July 01 2015,82,POINT (-95.0888605 42.5149523),7/1/15,,
1931845,Graf,July 01 2018,82,POINT (-90.8732325 42.4938574),7/1/18,,
1954030,Morley,July 01 1998,82,POINT (-91.245872 42.006028),7/1/98,,
1950385,Matlock,July 01 2006,82,POINT (-95.9345034 43.2443282),7/1/06,,
1965550,Randalia,July 01 1999,82,POINT (-91.8864465 42.8635957),7/1/99,,
1975945,Struble,July 01 2006,82,POINT (-96.1945847 42.8944666),7/1/06,,
1979410,Udell,July 01 1993,82,POINT (-92.7426983 40.7801811),7/1/93,,
1979095,Truesdale,July 01 2014,82,POINT (-95.1834071 42.7292568),7/1/14,,
1918345,Dana,July 01 2003,82,POINT (-94.238368 42.1070968),7/1/03,,
1965505,Ralston,July 01 2005,82,POINT (-94.6293007 42.0417738),7/1/05,,
1931845,Graf,July 01 2017,82,POINT (-90.8732325 42.4938574),7/1/17,,
1902620,Aredale,July 01 2006,82,POINT (-93.0053681 42.8331955),7/1/06,,
1934770,Hartwick,July 01 2015,82,POINT (-92.3453557 41.7861465),7/1/15,,
1932970,Greenville,July 01 1993,82,POINT (-95.1461167 43.0169781),7/1/93,,
1904375,Balltown,July 01 2004,82,POINT (-90.8697801 42.6372832),7/1/04,,
1987420,Yorktown,April 01 2000,82,POINT (-95.1543964 40.7353688),4/1/00,,
1987420,Yorktown,NA,81.73112514,NA,7/1/20,,
1917985,Cylinder,NA,81.26601461,NA,7/1/20,,
1950385,Matlock,NA,81.25808515,NA,7/1/20,,
1955515,Nemaha,July 01 2016,81,POINT (-95.0888605 42.5149523),7/1/16,,
1974460,Spragueville,April 01 2010,81,POINT (-90.4320591 42.0717247),4/1/10,,
1931845,Graf,July 01 2014,81,POINT (-90.8732325 42.4938574),7/1/14,,
1950385,Matlock,July 01 2009,81,POINT (-95.9345034 43.2443282),7/1/09,,
1924825,Elkport,July 01 1993,81,POINT (-91.2749402 42.7415739),7/1/93,,
1987420,Yorktown,July 01 2001,81,POINT (-95.1543964 40.7353688),7/1/01,,
1979095,Truesdale,July 01 2015,81,POINT (-95.1834071 42.7292568),7/1/15,,
1912945,Chatsworth,July 01 2015,81,POINT (-96.5144511 42.9163167),7/1/15,,
1932970,Greenville,July 01 1997,81,POINT (-95.1461167 43.0169781),7/1/97,,
1941475,Kinross,July 01 2001,81,POINT (-91.9873035 41.4588773),7/1/01,,
1912945,Chatsworth,July 01 2014,81,POINT (-96.5144511 42.9163167),7/1/14,,
1912945,Chatsworth,July 01 2019,81,POINT (-96.5144511 42.9163167),7/1/19,,
1979410,Udell,July 01 1995,81,POINT (-92.7426983 40.7801811),7/1/95,,
1931845,Graf,July 01 2013,81,POINT (-90.8732325 42.4938574),7/1/13,,
1979095,Truesdale,July 01 2011,81,POINT (-95.1834071 42.7292568),7/1/11,,
1975945,Struble,July 01 2007,81,POINT (-96.1945847 42.8944666),7/1/07,,
1918345,Dana,July 01 2005,81,POINT (-94.238368 42.1070968),7/1/05,,
1966000,Redding,July 01 2011,81,POINT (-94.3862876 40.6068297),7/1/11,,
1924825,Elkport,July 01 1992,81,POINT (-91.2749402 42.7415739),7/1/92,,
1964110,Popejoy,July 01 2004,81,POINT (-93.4278229 42.5938807),7/1/04,,
1908065,Bradgate,July 01 2017,81,POINT (-94.4196235 42.8028773),7/1/17,,
1941475,Kinross,July 01 2002,81,POINT (-91.9873035 41.4588773),7/1/02,,
1954030,Morley,July 01 1999,81,POINT (-91.245872 42.006028),7/1/99,,
1979410,Udell,July 01 1994,81,POINT (-92.7426983 40.7801811),7/1/94,,
1945840,Littleport,July 01 1997,81,POINT (-96.0274587 41.8082038),7/1/97,,
1965550,Randalia,July 01 2002,81,POINT (-91.8864465 42.8635957),7/1/02,,
1924825,Elkport,July 01 1991,81,POINT (-91.2749402 42.7415739),7/1/91,,
1964110,Popejoy,July 01 2003,81,POINT (-93.4278229 42.5938807),7/1/03,,
1932970,Greenville,July 01 1996,81,POINT (-95.1461167 43.0169781),7/1/96,,
1955515,Nemaha,July 01 2019,81,POINT (-95.0888605 42.5149523),7/1/19,,
1912945,Chatsworth,July 01 2016,81,POINT (-96.5144511 42.9163167),7/1/16,,
1931845,Graf,July 01 2019,81,POINT (-90.8732325 42.4938574),7/1/19,,
1964110,Popejoy,July 01 2002,81,POINT (-93.4278229 42.5938807),7/1/02,,
1941475,Kinross,July 01 2003,81,POINT (-91.9873035 41.4588773),7/1/03,,
1977565,Thayer,July 01 1999,81,POINT (-94.0497355 41.0289671),7/1/99,,
1955515,Nemaha,July 01 2017,81,POINT (-95.0888605 42.5149523),7/1/17,,
1979095,Truesdale,April 01 2010,81,POINT (-95.1834071 42.7292568),4/1/10,,
1932970,Greenville,July 01 1995,81,POINT (-95.1461167 43.0169781),7/1/95,,
1934770,Hartwick,July 01 2004,81,POINT (-92.3453557 41.7861465),7/1/04,,
1980535,Varina,July 01 2005,81,POINT (-94.8976674 42.6581176),7/1/05,,
1904375,Balltown,July 01 1999,81,POINT (-90.8697801 42.6372832),7/1/99,,
1972075,Sharpsburg,NA,80.87881389,NA,7/1/20,,
1954165,Morrison,NA,80.17126724,NA,7/1/20,,
1914475,Clio,July 01 2014,80,POINT (-93.4513925 40.6359742),7/1/14,,
1965550,Randalia,July 01 2003,80,POINT (-91.8864465 42.8635957),7/1/03,,
1904780,Bassett,July 01 1995,80,POINT (-92.5157252 43.0620062),7/1/95,,
1941475,Kinross,July 01 2004,80,POINT (-91.9873035 41.4588773),7/1/04,,
1964110,Popejoy,July 01 2001,80,POINT (-93.4278229 42.5938807),7/1/01,,
1965505,Ralston,July 01 2007,80,POINT (-94.6293007 42.0417738),7/1/07,,
1922080,Dougherty,April 01 2000,80,POINT (-93.0358831 42.9219661),4/1/00,,
1977565,Thayer,July 01 1998,80,POINT (-94.0497355 41.0289671),7/1/98,,
1924825,Elkport,July 01 1996,80,POINT (-91.2749402 42.7415739),7/1/96,,
1904375,Balltown,July 01 1998,80,POINT (-90.8697801 42.6372832),7/1/98,,
1987420,Yorktown,July 01 2002,80,POINT (-95.1543964 40.7353688),7/1/02,,
1975945,Struble,July 01 2008,80,POINT (-96.1945847 42.8944666),7/1/08,,
1904780,Bassett,July 01 1994,80,POINT (-92.5157252 43.0620062),7/1/94,,
1934770,Hartwick,July 01 2016,80,POINT (-92.3453557 41.7861465),7/1/16,,
1934770,Hartwick,July 01 2019,80,POINT (-92.3453557 41.7861465),7/1/19,,
1974460,Spragueville,July 01 2011,80,POINT (-90.4320591 42.0717247),7/1/11,,
1932565,Gray,July 01 2001,80,POINT (-94.985948 41.8418311),7/1/01,,
1938055,Imogene,July 01 1993,80,POINT (-95.427529 40.8790395),7/1/93,,
1904780,Bassett,July 01 1991,80,POINT (-92.5157252 43.0620062),7/1/91,,
1932970,Greenville,July 01 1998,80,POINT (-95.1461167 43.0169781),7/1/98,,
1941475,Kinross,April 01 2000,80,POINT (-91.9873035 41.4588773),4/1/00,,
1934770,Hartwick,July 01 2018,80,POINT (-92.3453557 41.7861465),7/1/18,,
1924825,Elkport,July 01 1995,80,POINT (-91.2749402 42.7415739),7/1/95,,
1904780,Bassett,July 01 1998,80,POINT (-92.5157252 43.0620062),7/1/98,,
1955515,Nemaha,July 01 2018,80,POINT (-95.0888605 42.5149523),7/1/18,,
1965505,Ralston,July 01 2006,80,POINT (-94.6293007 42.0417738),7/1/06,,
1914475,Clio,April 01 2010,80,POINT (-93.4513925 40.6359742),4/1/10,,
1914475,Clio,July 01 2013,80,POINT (-93.4513925 40.6359742),7/1/13,,
1904780,Bassett,July 01 1993,80,POINT (-92.5157252 43.0620062),7/1/93,,
1975945,Struble,July 01 2019,80,POINT (-96.1945847 42.8944666),7/1/19,,
1976665,Swan,July 01 1999,80,POINT (-93.3095681 41.4674984),7/1/99,,
1934770,Hartwick,July 01 2005,80,POINT (-92.3453557 41.7861465),7/1/05,,
1904780,Bassett,July 01 1992,80,POINT (-92.5157252 43.0620062),7/1/92,,
1938055,Imogene,July 01 1994,80,POINT (-95.427529 40.8790395),7/1/94,,
1912945,Chatsworth,July 01 2018,80,POINT (-96.5144511 42.9163167),7/1/18,,
1924825,Elkport,July 01 1994,80,POINT (-91.2749402 42.7415739),7/1/94,,
1904780,Bassett,July 01 1996,80,POINT (-92.5157252 43.0620062),7/1/96,,
1904780,Bassett,July 01 1997,80,POINT (-92.5157252 43.0620062),7/1/97,,
1966000,Redding,July 01 2012,80,POINT (-94.3862876 40.6068297),7/1/12,,
1932565,Gray,July 01 1992,80,POINT (-94.985948 41.8418311),7/1/92,,
1945840,Littleport,July 01 1998,80,POINT (-96.0274587 41.8082038),7/1/98,,
1931845,Graf,July 01 2015,80,POINT (-90.8732325 42.4938574),7/1/15,,
1975945,Struble,July 01 2009,80,POINT (-96.1945847 42.8944666),7/1/09,,
1974460,Spragueville,July 01 2014,80,POINT (-90.4320591 42.0717247),7/1/14,,
1966000,Redding,July 01 2017,80,POINT (-94.3862876 40.6068297),7/1/17,,
1904375,Balltown,July 01 1995,80,POINT (-90.8697801 42.6372832),7/1/95,,
1912945,Chatsworth,July 01 2017,80,POINT (-96.5144511 42.9163167),7/1/17,,
1922080,Dougherty,July 01 2001,80,POINT (-93.0358831 42.9219661),7/1/01,,
1979410,Udell,July 01 1992,79,POINT (-92.7426983 40.7801811),7/1/92,,
1924825,Elkport,July 01 1998,79,POINT (-91.2749402 42.7415739),7/1/98,,
1934770,Hartwick,July 01 2007,79,POINT (-92.3453557 41.7861465),7/1/07,,
1966000,Redding,July 01 2014,79,POINT (-94.3862876 40.6068297),7/1/14,,
1977565,Thayer,July 01 1993,79,POINT (-94.0497355 41.0289671),7/1/93,,
1966000,Redding,July 01 2015,79,POINT (-94.3862876 40.6068297),7/1/15,,
1914475,Clio,July 01 2004,79,POINT (-93.4513925 40.6359742),7/1/04,,
1964110,Popejoy,July 01 2005,79,POINT (-93.4278229 42.5938807),7/1/05,,
1975945,Struble,July 01 2016,79,POINT (-96.1945847 42.8944666),7/1/16,,
1904375,Balltown,July 01 2003,79,POINT (-90.8697801 42.6372832),7/1/03,,
1914475,Clio,July 01 2012,79,POINT (-93.4513925 40.6359742),7/1/12,,
1918345,Dana,July 01 2006,79,POINT (-94.238368 42.1070968),7/1/06,,
1975945,Struble,July 01 2013,79,POINT (-96.1945847 42.8944666),7/1/13,,
1914475,Clio,July 01 2016,79,POINT (-93.4513925 40.6359742),7/1/16,,
1975945,Struble,July 01 2015,79,POINT (-96.1945847 42.8944666),7/1/15,,
1912945,Chatsworth,April 01 2010,79,POINT (-96.5144511 42.9163167),4/1/10,,
1979410,Udell,July 01 1991,79,POINT (-92.7426983 40.7801811),7/1/91,,
1975945,Struble,July 01 2017,79,POINT (-96.1945847 42.8944666),7/1/17,,
1974460,Spragueville,July 01 2012,79,POINT (-90.4320591 42.0717247),7/1/12,,
1977565,Thayer,April 01 1990,79,POINT (-94.0497355 41.0289671),4/1/90,,
1904780,Bassett,July 01 1999,79,POINT (-92.5157252 43.0620062),7/1/99,,
1974460,Spragueville,July 01 2015,79,POINT (-90.4320591 42.0717247),7/1/15,,
1974460,Spragueville,July 01 2016,79,POINT (-90.4320591 42.0717247),7/1/16,,
1914475,Clio,July 01 2011,79,POINT (-93.4513925 40.6359742),7/1/11,,
1904375,Balltown,July 01 2002,79,POINT (-90.8697801 42.6372832),7/1/02,,
1987420,Yorktown,July 01 2005,79,POINT (-95.1543964 40.7353688),7/1/05,,
