"","FIPS","City","Year","Population","longitude","latitude","Date","MSA","microMSA"
"23474",1952230,"Millersburg","April 01 2010",159,-92.1591639,41.5731722,"4/1/10","",""
"23475",1972840,"Shueyville","July 01 1991",159,-91.6521789,41.8465835,"7/1/91","",""
"23476",1977790,"Thor","July 01 2008",159,-94.0495691,42.6881159,"7/1/08","",""
"23477",1983370,"Welton","April 01 2000",159,-90.5960951,41.9076799,"4/1/00","",""
"23478",1971355,"Searsboro","July 01 2001",159,-92.7042765,41.5792084,"7/1/01","",""
"23479",1972840,"Shueyville","July 01 1995",159,-91.6521789,41.8465835,"7/1/95","",""
"23480",1911485,"Castalia","July 01 2018",159,-91.6769622,43.1128048,"7/1/18","",""
"23481",1907930,"Braddyville","April 01 2010",159,-95.0311862,40.5806312,"4/1/10","",""
"23482",1930135,"Geneva","July 01 2009",159,-93.1297657,42.6747983,"7/1/09","",""
"23483",1986610,"Wiota","July 01 1991",159,-94.8874747,41.4010236,"7/1/91","",""
"23484",1907660,"Bouton","July 01 1997",159,-94.0105732,41.8511411,"7/1/97","",""
"23485",1983775,"West Chester","April 01 2000",159,-91.8169476,41.3400387,"4/1/00","",""
"23486",1910090,"Calumet","July 01 1994",159,-95.5515151,42.9449608,"7/1/94","",""
"23487",1951150,"Meriden","April 01 2010",159,-95.6340769,42.7945167,"4/1/10","",""
"23488",1911530,"Castana","April 01 1990",159,-95.9103984,42.0730934,"4/1/90","",""
"23489",1986610,"Wiota","July 01 1994",159,-94.8874747,41.4010236,"7/1/94","",""
"23490",1971355,"Searsboro","July 01 1999",159,-92.7042765,41.5792084,"7/1/99","",""
"23491",1930135,"Geneva","July 01 1999",159,-93.1297657,42.6747983,"7/1/99","",""
"23492",1968700,"Rose Hill","July 01 1993",159,-92.4636988,41.3203615,"7/1/93","",""
"23493",1985305,"Whitten","July 01 2001",159,-93.0096885,42.2625946,"7/1/01","",""
"23494",1926310,"Exline","July 01 2011",159,-92.8431396,40.649046,"7/1/11","",""
"23495",1983010,"Webb","July 01 2002",159,-95.0129187,42.9497593,"7/1/02","",""
"23496",1919630,"Delaware","April 01 2010",159,-91.339042,42.4712845,"4/1/10","",""
"23497",1901090,"Alexander","July 01 2006",159,-93.4786472,42.8044201,"7/1/06","",""
"23498",1950655,"Maysville","July 01 2004",159,-90.718486,41.6495455,"7/1/04","",""
"23499",1983190,"Weldon","July 01 1999",159,-93.7355473,40.8972891,"7/1/99","",""
"23500",1968025,"Rock Falls","July 01 2005",159,-93.0871547,43.2069876,"7/1/05","",""
"23501",1983775,"West Chester","July 01 2005",159,-91.8169476,41.3400387,"7/1/05","",""
"23502",1984090,"Westfield","July 01 1991",159,-96.6055187,42.7561653,"7/1/91","",""
"23503",1971355,"Searsboro","July 01 2003",159,-92.7042765,41.5792084,"7/1/03","",""
"23504",1984540,"Westphalia","July 01 2003",159,-95.3936653,41.7192516,"7/1/03","",""
"23505",1910090,"Calumet","July 01 2017",159,-95.5515151,42.9449608,"7/1/17","",""
"23506",1944310,"Leighton","July 01 2017",159,-92.7864171,41.3387995,"7/1/17","",""
"23507",1974505,"Springbrook","July 01 1997",159,-90.479117,42.1655919,"7/1/97","",""
"23508",1965640,"Randolph","July 01 2013",159,-95.5647251,40.8734345,"7/1/13","",""
"23509",1934635,"Harris","July 01 2018",159,-95.4370934,43.4435137,"7/1/18","",""
"23510",1944310,"Leighton","July 01 2016",159,-92.7864171,41.3387995,"7/1/16","",""
"23511",1950655,"Maysville","July 01 2005",159,-90.718486,41.6495455,"7/1/05","",""
"23512",1976620,"Swaledale","July 01 2018",159,-93.3154698,42.9765243,"7/1/18","",""
"23513",1986610,"Wiota","July 01 1992",159,-94.8874747,41.4010236,"7/1/92","",""
"23514",1958170,"Oakland Acres","July 01 2019",159,-92.821163,41.7204392,"7/1/19","",""
"23515",1910090,"Calumet","July 01 2018",159,-95.5515151,42.9449608,"7/1/18","",""
"23516",1972660,"Sherrill","July 01 1999",159,-90.7841885,42.6043231,"7/1/99","",""
"23517",1911485,"Castalia",NA,158.2307532,NA,NA,"7/1/20","",""
"23518",1919135,"Dawson","July 01 2008",158,-94.2203279,41.8430917,"7/1/08","",""
"23519",1986610,"Wiota","July 01 1995",158,-94.8874747,41.4010236,"7/1/95","",""
"23520",1930135,"Geneva","July 01 2015",158,-93.1297657,42.6747983,"7/1/15","",""
"23521",1911530,"Castana","July 01 1992",158,-95.9103984,42.0730934,"7/1/92","",""
"23522",1944310,"Leighton","July 01 2019",158,-92.7864171,41.3387995,"7/1/19","",""
"23523",1983370,"Welton","July 01 2008",158,-90.5960951,41.9076799,"7/1/08","",""
"23524",1908425,"Bridgewater","July 01 2008",158,-94.6689384,41.2470992,"7/1/08","",""
"23525",1983775,"West Chester","July 01 2007",158,-91.8169476,41.3400387,"7/1/07","",""
"23526",1913125,"Chester","April 01 1990",158,-92.3639508,43.4918437,"4/1/90","",""
"23527",1944130,"Ledyard","July 01 1994",158,-94.1585893,43.4205973,"7/1/94","",""
"23528",1957135,"North Buena Vista","July 01 1998",158,-90.9585058,42.677621,"7/1/98","",""
"23529",1908560,"Bristow","July 01 1997",158,-92.9079267,42.7738236,"7/1/97","",""
"23530",1969015,"Rowan","April 01 2010",158,-93.5504173,42.7391166,"4/1/10","",""
"23531",1919135,"Dawson","July 01 2009",158,-94.2203279,41.8430917,"7/1/09","",""
"23532",1972840,"Shueyville","July 01 1992",158,-91.6521789,41.8465835,"7/1/92","",""
"23533",1911530,"Castana","July 01 1991",158,-95.9103984,42.0730934,"7/1/91","",""
"23534",1948045,"McIntire","July 01 2004",158,-92.5936847,43.4359606,"7/1/04","",""
"23535",1947280,"Luther","April 01 2000",158,-93.8200542,41.9669307,"4/1/00","",""
"23536",1901090,"Alexander","July 01 2009",158,-93.4786472,42.8044201,"7/1/09","",""
"23537",1972840,"Shueyville","July 01 1996",158,-91.6521789,41.8465835,"7/1/96","",""
"23538",1966810,"Rickardsville","July 01 1998",158,-90.8762169,42.5815445,"7/1/98","",""
"23539",1945840,"Little Sioux","July 01 2015",158,-96.0274587,41.8082038,"7/1/15","",""
"23540",1919630,"Delaware","July 01 2011",158,-91.339042,42.4712845,"7/1/11","",""
"23541",1911530,"Castana","July 01 1994",158,-95.9103984,42.0730934,"7/1/94","",""
"23542",1910090,"Calumet","July 01 1991",158,-95.5515151,42.9449608,"7/1/91","",""
"23543",1901090,"Alexander","July 01 1999",158,-93.4786472,42.8044201,"7/1/99","",""
"23544",1945255,"Lincoln","July 01 2005",158,-92.6913872,42.2634642,"7/1/05","",""
"23545",1986610,"Wiota","July 01 1993",158,-94.8874747,41.4010236,"7/1/93","",""
"23546",1945840,"Little Sioux","July 01 2016",158,-96.0274587,41.8082038,"7/1/16","",""
"23547",1913125,"Chester","July 01 1997",158,-92.3639508,43.4918437,"7/1/97","",""
"23548",1976620,"Swaledale","July 01 2019",158,-93.3154698,42.9765243,"7/1/19","",""
"23549",1926310,"Exline","July 01 2012",158,-92.8431396,40.649046,"7/1/12","",""
"23550",1917850,"Cumming","July 01 1998",158,-93.759951,41.4875287,"7/1/98","",""
"23551",1972660,"Sherrill","July 01 1991",158,-90.7841885,42.6043231,"7/1/91","",""
"23552",1957135,"North Buena Vista","July 01 1999",158,-90.9585058,42.677621,"7/1/99","",""
"23553",1908560,"Bristow","July 01 2013",158,-92.9079267,42.7738236,"7/1/13","",""
"23554",1911530,"Castana","July 01 1993",158,-95.9103984,42.0730934,"7/1/93","",""
"23555",1972840,"Shueyville","July 01 1997",158,-91.6521789,41.8465835,"7/1/97","",""
"23556",1907930,"Braddyville","July 01 2013",158,-95.0311862,40.5806312,"7/1/13","",""
"23557",1983370,"Welton","July 01 2007",158,-90.5960951,41.9076799,"7/1/07","",""
"23558",1983775,"West Chester","July 01 2006",158,-91.8169476,41.3400387,"7/1/06","",""
"23559",1904645,"Barnum","July 01 1996",158,-94.365698,42.5062002,"7/1/96","",""
"23560",1910090,"Calumet","July 01 1992",158,-95.5515151,42.9449608,"7/1/92","",""
"23561",1981075,"Vincent","April 01 2000",158,-94.018863,42.5918299,"4/1/00","",""
"23562",1911485,"Castalia","July 01 2019",158,-91.6769622,43.1128048,"7/1/19","",""
"23563",1944130,"Ledyard","July 01 1995",158,-94.1585893,43.4205973,"7/1/95","",""
"23564",1911530,"Castana","July 01 2009",158,-95.9103984,42.0730934,"7/1/09","",""
"23565",1971355,"Searsboro","July 01 2002",158,-92.7042765,41.5792084,"7/1/02","",""
"23566",1969015,"Rowan",NA,157.9797239,NA,NA,"7/1/20","",""
"23567",1987015,"Woolstock",NA,157.6308988,NA,NA,"7/1/20","",""
"23568",1911530,"Castana","July 01 1997",157,-95.9103984,42.0730934,"7/1/97","",""
"23569",1946290,"Lone Rock","April 01 2000",157,-94.3254999,43.2208068,"4/1/00","",""
"23570",1973920,"Somers","July 01 2002",157,-94.4309564,42.3787135,"7/1/02","",""
"23571",1926310,"Exline","July 01 2013",157,-92.8431396,40.649046,"7/1/13","",""
"23572",1910090,"Calumet","July 01 1993",157,-95.5515151,42.9449608,"7/1/93","",""
"23573",1958170,"Oakland Acres","July 01 2017",157,-92.821163,41.7204392,"7/1/17","",""
"23574",1959070,"Ollie","July 01 2009",157,-92.0923057,41.1991478,"7/1/09","",""
"23575",1958170,"Oakland Acres","July 01 2016",157,-92.821163,41.7204392,"7/1/16","",""
"23576",1966810,"Rickardsville","July 01 1997",157,-90.8762169,42.5815445,"7/1/97","",""
"23577",1943140,"Lanesboro","July 01 1996",157,-94.6921692,42.1826597,"7/1/96","",""
"23578",1908200,"Brayton","July 01 2003",157,-94.9303482,41.5448041,"7/1/03","",""
"23579",1965595,"Randall","July 01 1992",157,-93.602632,42.2371232,"7/1/92","",""
"23580",1961860,"Patterson","July 01 2012",157,-93.8771716,41.3484882,"7/1/12","",""
"23581",1910090,"Calumet","July 01 2019",157,-95.5515151,42.9449608,"7/1/19","",""
"23582",1983190,"Weldon","July 01 1998",157,-93.7355473,40.8972891,"7/1/98","",""
"23583",1930135,"Geneva","July 01 2016",157,-93.1297657,42.6747983,"7/1/16","",""
"23584",1983370,"Welton","July 01 2009",157,-90.5960951,41.9076799,"7/1/09","",""
"23585",1968025,"Rock Falls","July 01 2006",157,-93.0871547,43.2069876,"7/1/06","",""
"23586",1911485,"Castalia","July 01 2001",157,-91.6769622,43.1128048,"7/1/01","",""
"23587",1911530,"Castana","July 01 1995",157,-95.9103984,42.0730934,"7/1/95","",""
"23588",1983010,"Webb","July 01 2003",157,-95.0129187,42.9497593,"7/1/03","",""
"23589",1983775,"West Chester","July 01 2008",157,-91.8169476,41.3400387,"7/1/08","",""
"23590",1908560,"Bristow","July 01 2014",157,-92.9079267,42.7738236,"7/1/14","",""
"23591",1944310,"Leighton","July 01 2018",157,-92.7864171,41.3387995,"7/1/18","",""
"23592",1949935,"Martinsburg","April 01 1990",157,-92.2519181,41.1786664,"4/1/90","",""
"23593",1961050,"Palmer","July 01 2015",157,-94.5984729,42.6298621,"7/1/15","",""
"23594",1985890,"Williamson","July 01 2009",157,NA,NA,"7/1/09","",""
"23595",1907660,"Bouton","July 01 2009",157,-94.0105732,41.8511411,"7/1/09","",""
"23596",1919630,"Delaware","July 01 2012",157,-91.339042,42.4712845,"7/1/12","",""
"23597",1913125,"Chester","July 01 1998",157,-92.3639508,43.4918437,"7/1/98","",""
"23598",1983775,"West Chester","July 01 2009",157,-91.8169476,41.3400387,"7/1/09","",""
"23599",1983370,"Welton","July 01 2014",157,-90.5960951,41.9076799,"7/1/14","",""
"23600",1966810,"Rickardsville","July 01 1999",157,-90.8762169,42.5815445,"7/1/99","",""
"23601",1958170,"Oakland Acres","July 01 2013",157,-92.821163,41.7204392,"7/1/13","",""
"23602",1908875,"Brunsville","July 01 1998",157,-96.2667032,42.8109608,"7/1/98","",""
"23603",1945480,"Linn Grove","July 01 2012",157,-95.242346,42.8928146,"7/1/12","",""
"23604",1911485,"Castalia","July 01 2002",157,-91.6769622,43.1128048,"7/1/02","",""
"23605",1951150,"Meriden","July 01 2012",157,-95.6340769,42.7945167,"7/1/12","",""
"23606",1944310,"Leighton","July 01 2002",157,-92.7864171,41.3387995,"7/1/02","",""
"23607",1986610,"Wiota","July 01 1996",157,-94.8874747,41.4010236,"7/1/96","",""
"23608",1910090,"Calumet","July 01 2005",157,-95.5515151,42.9449608,"7/1/05","",""
"23609",1926310,"Exline","July 01 2015",157,-92.8431396,40.649046,"7/1/15","",""
"23610",1934635,"Harris","July 01 2019",157,-95.4370934,43.4435137,"7/1/19","",""
"23611",1910090,"Calumet","July 01 1996",157,-95.5515151,42.9449608,"7/1/96","",""
"23612",1913485,"Clare","July 01 1996",157,-94.3446885,42.587455,"7/1/96","",""
"23613",1958170,"Oakland Acres","July 01 2014",157,-92.821163,41.7204392,"7/1/14","",""
"23614",1977790,"Thor","July 01 2009",157,-94.0495691,42.6881159,"7/1/09","",""
"23615",1947280,"Luther","July 01 2001",157,-93.8200542,41.9669307,"7/1/01","",""
"23616",1957135,"North Buena Vista","July 01 1997",157,-90.9585058,42.677621,"7/1/97","",""
"23617",1965595,"Randall","July 01 1991",157,-93.602632,42.2371232,"7/1/91","",""
"23618",1968700,"Rose Hill","July 01 1991",157,-92.4636988,41.3203615,"7/1/91","",""
"23619",1958170,"Oakland Acres","July 01 2015",157,-92.821163,41.7204392,"7/1/15","",""
"23620",1908560,"Bristow",NA,156.8575528,NA,NA,"7/1/20","",""
"23621",1981075,"Vincent",NA,156.64699,NA,NA,"7/1/20","",""
"23622",1917850,"Cumming","July 01 1997",156,-93.759951,41.4875287,"7/1/97","",""
"23623",1911485,"Castalia","July 01 2004",156,-91.6769622,43.1128048,"7/1/04","",""
"23624",1968700,"Rose Hill","July 01 1992",156,-92.4636988,41.3203615,"7/1/92","",""
"23625",1910090,"Calumet","July 01 2006",156,-95.5515151,42.9449608,"7/1/06","",""
"23626",1974775,"St. Donatus","July 01 2003",156,-91.4457379,42.0529659,"7/1/03","",""
"23627",1948045,"McIntire","July 01 1996",156,-92.5936847,43.4359606,"7/1/96","",""
"23628",1947865,"McClelland","July 01 2015",156,-95.68343,41.3284733,"7/1/15","",""
"23629",1969015,"Rowan","July 01 2013",156,-93.5504173,42.7391166,"7/1/13","",""
"23630",1911530,"Castana","July 01 1996",156,-95.9103984,42.0730934,"7/1/96","",""
"23631",1953895,"Moorland","July 01 2019",156,-94.2954106,42.4413943,"7/1/19","",""
"23632",1907930,"Braddyville","July 01 2015",156,-95.0311862,40.5806312,"7/1/15","",""
"23633",1908560,"Bristow","July 01 1999",156,-92.9079267,42.7738236,"7/1/99","",""
"23634",1904645,"Barnum","July 01 1997",156,-94.365698,42.5062002,"7/1/97","",""
"23635",1958170,"Oakland Acres","April 01 2010",156,-92.821163,41.7204392,"4/1/10","",""
"23636",1985305,"Whitten","July 01 2002",156,-93.0096885,42.2625946,"7/1/02","",""
"23637",1945480,"Linn Grove","July 01 2013",156,-95.242346,42.8928146,"7/1/13","",""
"23638",1974775,"St. Donatus","July 01 1999",156,-91.4457379,42.0529659,"7/1/99","",""
"23639",1911485,"Castalia","July 01 2005",156,-91.6769622,43.1128048,"7/1/05","",""
"23640",1945255,"Lincoln","July 01 2012",156,-92.6913872,42.2634642,"7/1/12","",""
"23641",1969015,"Rowan","July 01 2011",156,-93.5504173,42.7391166,"7/1/11","",""
"23642",1968025,"Rock Falls","July 01 2007",156,-93.0871547,43.2069876,"7/1/07","",""
"23643",1907930,"Braddyville","July 01 2014",156,-95.0311862,40.5806312,"7/1/14","",""
"23644",1971355,"Searsboro","July 01 2004",156,-92.7042765,41.5792084,"7/1/04","",""
"23645",1910090,"Calumet","July 01 1997",156,-95.5515151,42.9449608,"7/1/97","",""
"23646",1926310,"Exline","July 01 2014",156,-92.8431396,40.649046,"7/1/14","",""
"23647",1974775,"St. Donatus","July 01 2005",156,-91.4457379,42.0529659,"7/1/05","",""
"23648",1944310,"Leighton","July 01 2001",156,-92.7864171,41.3387995,"7/1/01","",""
"23649",1951150,"Meriden","July 01 2011",156,-95.6340769,42.7945167,"7/1/11","",""
"23650",1911485,"Castalia","July 01 2006",156,-91.6769622,43.1128048,"7/1/06","",""
"23651",1983370,"Welton","July 01 2015",156,-90.5960951,41.9076799,"7/1/15","",""
"23652",1919630,"Delaware","July 01 2013",156,-91.339042,42.4712845,"7/1/13","",""
"23653",1948045,"McIntire","July 01 1994",156,-92.5936847,43.4359606,"7/1/94","",""
"23654",1951150,"Meriden","July 01 2013",156,-95.6340769,42.7945167,"7/1/13","",""
"23655",1965640,"Randolph","July 01 2014",156,-95.5647251,40.8734345,"7/1/14","",""
"23656",1974775,"St. Donatus","July 01 2006",156,-91.4457379,42.0529659,"7/1/06","",""
"23657",1911530,"Castana","July 01 1998",156,-95.9103984,42.0730934,"7/1/98","",""
"23658",1907930,"Braddyville","July 01 2012",156,-95.0311862,40.5806312,"7/1/12","",""
"23659",1908560,"Bristow","July 01 2015",156,-92.9079267,42.7738236,"7/1/15","",""
"23660",1947865,"McClelland","July 01 2016",156,-95.68343,41.3284733,"7/1/16","",""
"23661",1948045,"McIntire","July 01 1995",156,-92.5936847,43.4359606,"7/1/95","",""
"23662",1969015,"Rowan","July 01 2012",156,-93.5504173,42.7391166,"7/1/12","",""
"23663",1908425,"Bridgewater","July 01 2009",156,-94.6689384,41.2470992,"7/1/09","",""
"23664",1945255,"Lincoln","July 01 2006",156,-92.6913872,42.2634642,"7/1/06","",""
"23665",1907660,"Bouton","July 01 2008",156,-94.0105732,41.8511411,"7/1/08","",""
"23666",1911530,"Castana","July 01 1999",156,-95.9103984,42.0730934,"7/1/99","",""
"23667",1947865,"McClelland","July 01 2017",156,-95.68343,41.3284733,"7/1/17","",""
"23668",1965955,"Reasnor","July 01 2019",155,-93.0229143,41.5788538,"7/1/19","",""
"23669",1965640,"Randolph","July 01 2019",155,-95.5647251,40.8734345,"7/1/19","",""
"23670",1983775,"West Chester","July 01 2004",155,-91.8169476,41.3400387,"7/1/04","",""
"23671",1951150,"Meriden","July 01 2014",155,-95.6340769,42.7945167,"7/1/14","",""
"23672",1945255,"Lincoln","July 01 2013",155,-92.6913872,42.2634642,"7/1/13","",""
"23673",1986610,"Wiota","July 01 1997",155,-94.8874747,41.4010236,"7/1/97","",""
"23674",1969015,"Rowan","July 01 2014",155,-93.5504173,42.7391166,"7/1/14","",""
"23675",1966810,"Rickardsville","July 01 1991",155,-90.8762169,42.5815445,"7/1/91","",""
"23676",1968025,"Rock Falls","April 01 1990",155,-93.0871547,43.2069876,"4/1/90","",""
"23677",1947865,"McClelland","July 01 2019",155,-95.68343,41.3284733,"7/1/19","",""
"23678",1968025,"Rock Falls","April 01 2010",155,-93.0871547,43.2069876,"4/1/10","",""
"23679",1974775,"St. Donatus","July 01 2004",155,-91.4457379,42.0529659,"7/1/04","",""
"23680",1958170,"Oakland Acres","July 01 2011",155,-92.821163,41.7204392,"7/1/11","",""
"23681",1927975,"Floris","July 01 2002",155,-92.3322763,40.8639326,"7/1/02","",""
"23682",1919630,"Delaware","July 01 2014",155,-91.339042,42.4712845,"7/1/14","",""
"23683",1917850,"Cumming","July 01 1996",155,-93.759951,41.4875287,"7/1/96","",""
"23684",1947865,"McClelland","July 01 2011",155,-95.68343,41.3284733,"7/1/11","",""
"23685",1923790,"East Peru","July 01 2004",155,-93.9295169,41.2270332,"7/1/04","",""
"23686",1965955,"Reasnor","July 01 2018",155,-93.0229143,41.5788538,"7/1/18","",""
"23687",1969015,"Rowan","July 01 2016",155,-93.5504173,42.7391166,"7/1/16","",""
"23688",1953265,"Monmouth","July 01 2011",155,-90.8821601,42.0751031,"7/1/11","",""
"23689",1965955,"Reasnor","July 01 2017",155,-93.0229143,41.5788538,"7/1/17","",""
"23690",1904645,"Barnum","July 01 1998",155,-94.365698,42.5062002,"7/1/98","",""
"23691",1944130,"Ledyard","July 01 1997",155,-94.1585893,43.4205973,"7/1/97","",""
"23692",1983370,"Welton","July 01 2016",155,-90.5960951,41.9076799,"7/1/16","",""
"23693",1971355,"Searsboro","April 01 2000",155,-92.7042765,41.5792084,"4/1/00","",""
"23694",1927975,"Floris","July 01 2001",155,-92.3322763,40.8639326,"7/1/01","",""
"23695",1957135,"North Buena Vista","July 01 1996",155,-90.9585058,42.677621,"7/1/96","",""
"23696",1981075,"Vincent","July 01 2001",155,-94.018863,42.5918299,"7/1/01","",""
"23697",1919135,"Dawson","April 01 2000",155,-94.2203279,41.8430917,"4/1/00","",""
"23698",1944130,"Ledyard","July 01 1996",155,-94.1585893,43.4205973,"7/1/96","",""
"23699",1965595,"Randall","July 01 1994",155,-93.602632,42.2371232,"7/1/94","",""
"23700",1904645,"Barnum","July 01 1999",155,-94.365698,42.5062002,"7/1/99","",""
"23701",1945480,"Linn Grove","July 01 2011",155,-95.242346,42.8928146,"7/1/11","",""
"23702",1907930,"Braddyville","July 01 2016",155,-95.0311862,40.5806312,"7/1/16","",""
"23703",1961050,"Palmer","July 01 2017",155,-94.5984729,42.6298621,"7/1/17","",""
"23704",1946290,"Lone Rock","July 01 2001",155,-94.3254999,43.2208068,"7/1/01","",""
"23705",1947865,"McClelland","July 01 2018",155,-95.68343,41.3284733,"7/1/18","",""
"23706",1913485,"Clare","July 01 1997",155,-94.3446885,42.587455,"7/1/97","",""
"23707",1930135,"Geneva","July 01 2018",155,-93.1297657,42.6747983,"7/1/18","",""
"23708",1927975,"Floris","July 01 2004",155,-92.3322763,40.8639326,"7/1/04","",""
"23709",1952905,"Mitchell","April 01 2000",155,-92.8708732,43.320421,"4/1/00","",""
"23710",1919630,"Delaware","July 01 2015",155,-91.339042,42.4712845,"7/1/15","",""
